isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
8.00000000e-08,2.02961675e-06,8.00000000e-08,7.99994381e-08,8.00000000e-08,1.74324627e-15,8.00000000e-08,-1.33745516e-15,8.00000000e-08,3.99197751e-18,8.00000000e-08,6.31834973e-16,8.00000000e-08,9.46282852e-16,8.00000000e-08,-1.46470358e-18,8.00000000e-08,1.90801824e-08,8.00000000e-08,6.86933687e-01,8.00000000e-08,3.79729380e-02,8.00000000e-08,5.97247388e-01,8.00000000e-08,5.97247361e-01,8.00000000e-08,5.24104005e+07,8.00000000e-08,1.16427426e+09,8.00000000e-08,1.85300003e+08,8.00000000e-08,2.53703876e+01,1.0,.500,sky130
8.25000000e-08,2.08937139e-06,8.25000000e-08,8.24994346e-08,8.25000000e-08,1.74797973e-15,8.25000000e-08,-1.34356503e-15,8.25000000e-08,4.01116124e-18,8.25000000e-08,6.34456553e-16,8.25000000e-08,9.50212497e-16,8.25000000e-08,-1.47159494e-18,8.25000000e-08,1.96314037e-08,8.25000000e-08,6.86928557e-01,8.25000000e-08,3.81057534e-02,8.25000000e-08,5.98450053e-01,8.25000000e-08,5.98450025e-01,8.25000000e-08,5.09387925e+07,8.25000000e-08,1.19530642e+09,8.25000000e-08,1.90238925e+08,8.25000000e-08,2.53258874e+01,1.0,.500,sky130
8.50000000e-08,2.14900764e-06,8.50000000e-08,8.49994317e-08,8.50000000e-08,1.75256760e-15,8.50000000e-08,-1.34948587e-15,8.50000000e-08,4.02974729e-18,8.50000000e-08,6.36995882e-16,8.50000000e-08,9.54018875e-16,8.50000000e-08,-1.47826363e-18,8.50000000e-08,2.01809945e-08,8.50000000e-08,6.86923571e-01,8.50000000e-08,3.82377273e-02,8.50000000e-08,5.99618842e-01,8.50000000e-08,5.99618813e-01,8.50000000e-08,4.95515719e+07,8.50000000e-08,1.22620528e+09,8.50000000e-08,1.95156632e+08,8.50000000e-08,2.52826119e+01,1.0,.500,sky130
8.75000000e-08,2.20852793e-06,8.75000000e-08,8.74994264e-08,8.75000000e-08,1.75701820e-15,8.75000000e-08,-1.35522853e-15,8.75000000e-08,4.04777010e-18,8.75000000e-08,6.39457728e-16,8.75000000e-08,9.57709129e-16,8.75000000e-08,-1.48472269e-18,8.75000000e-08,2.07289902e-08,8.75000000e-08,6.86918721e-01,8.75000000e-08,3.83688750e-02,8.75000000e-08,6.00755671e-01,8.75000000e-08,6.00755640e-01,8.75000000e-08,4.82416167e+07,8.75000000e-08,1.25697499e+09,8.75000000e-08,2.00053782e+08,8.75000000e-08,2.52404847e+01,1.0,.500,sky130
9.00000000e-08,2.26793469e-06,9.00000000e-08,8.99994227e-08,9.00000000e-08,1.76133921e-15,9.00000000e-08,-1.36080302e-15,9.00000000e-08,4.06526130e-18,9.00000000e-08,6.41846463e-16,9.00000000e-08,9.61289812e-16,9.00000000e-08,-1.49098407e-18,9.00000000e-08,2.12754261e-08,9.00000000e-08,6.86914001e-01,9.00000000e-08,3.84992121e-02,9.00000000e-08,6.01862299e-01,9.00000000e-08,6.01862268e-01,9.00000000e-08,4.70025838e+07,9.00000000e-08,1.28761948e+09,9.00000000e-08,2.04931006e+08,9.00000000e-08,2.51994360e+01,1.0,.500,sky130
9.25000000e-08,2.32723007e-06,9.25000000e-08,9.24994207e-08,9.25000000e-08,1.76553766e-15,9.25000000e-08,-1.36621849e-15,9.25000000e-08,4.08224993e-18,9.25000000e-08,6.44166103e-16,9.25000000e-08,9.64766940e-16,9.25000000e-08,-1.49705876e-18,9.25000000e-08,2.18203349e-08,9.25000000e-08,6.86909402e-01,9.25000000e-08,3.86287533e-02,9.25000000e-08,6.02940345e-01,9.25000000e-08,6.02940313e-01,9.25000000e-08,4.58288108e+07,9.25000000e-08,1.31814242e+09,9.25000000e-08,2.09788881e+08,9.25000000e-08,2.51594016e+01,1.0,.500,sky130
9.50000000e-08,2.38641601e-06,9.50000000e-08,9.49994164e-08,9.50000000e-08,1.76962001e-15,9.50000000e-08,-1.37148338e-15,9.50000000e-08,4.09876269e-18,9.50000000e-08,6.46420339e-16,9.50000000e-08,9.68146048e-16,9.50000000e-08,-1.50295682e-18,9.50000000e-08,2.23637467e-08,9.50000000e-08,6.86904919e-01,9.50000000e-08,3.87575128e-02,9.50000000e-08,6.03991293e-01,9.50000000e-08,6.03991261e-01,9.50000000e-08,4.47152265e+07,9.50000000e-08,1.34854714e+09,9.50000000e-08,2.14627943e+08,9.50000000e-08,2.51203228e+01,1.0,.500,sky130
9.75000000e-08,2.44549449e-06,9.75000000e-08,9.74994146e-08,9.75000000e-08,1.77359227e-15,9.75000000e-08,-1.37660550e-15,9.75000000e-08,4.11482432e-18,9.75000000e-08,6.48612587e-16,9.75000000e-08,9.71432253e-16,9.75000000e-08,-1.50868758e-18,9.75000000e-08,2.29056922e-08,9.75000000e-08,6.86900545e-01,9.75000000e-08,3.88855045e-02,9.75000000e-08,6.05016523e-01,9.75000000e-08,6.05016489e-01,9.75000000e-08,4.36572704e+07,9.75000000e-08,1.37883691e+09,9.75000000e-08,2.19448710e+08,9.75000000e-08,2.50821454e+01,1.0,.500,sky130
1.00000000e-07,2.50446677e-06,1.00000000e-07,9.99993939e-08,1.00000000e-07,1.77745994e-15,1.00000000e-07,-1.38159202e-15,1.00000000e-07,4.13045752e-18,1.00000000e-07,6.50745983e-16,1.00000000e-07,9.74630254e-16,1.00000000e-07,-1.51425961e-18,1.00000000e-07,2.34461950e-08,1.00000000e-07,6.86896276e-01,1.00000000e-07,3.90127409e-02,1.00000000e-07,6.06017296e-01,1.00000000e-07,6.06017262e-01,1.00000000e-07,4.26508438e+07,1.00000000e-07,1.40901447e+09,1.00000000e-07,2.24251617e+08,1.00000000e-07,2.50448195e+01,1.0,.500,sky130
1.25000000e-07,3.08953936e-06,1.25000000e-07,1.25035731e-07,1.25000000e-07,1.81140226e-15,1.25000000e-07,-1.42532359e-15,1.25000000e-07,4.26741587e-18,1.25000000e-07,6.69420967e-16,1.25000000e-07,1.00262513e-15,1.25000000e-07,-1.56282055e-18,1.25000000e-07,2.87852108e-08,1.25000000e-07,6.86858317e-01,1.25000000e-07,4.02480639e-02,1.25000000e-07,6.14915553e-01,1.25000000e-07,6.14915509e-01,1.25000000e-07,3.47400617e+07,1.25000000e-07,1.70560644e+09,1.25000000e-07,2.71455695e+08,1.25000000e-07,2.47092518e+01,1.0,.500,sky130
1.50000000e-07,3.66601873e-06,1.50000000e-07,1.50101207e-07,1.50000000e-07,1.83886387e-15,1.50000000e-07,-1.46066897e-15,1.50000000e-07,4.37790471e-18,1.50000000e-07,6.84468270e-16,1.50000000e-07,1.02518288e-15,1.50000000e-07,-1.60164964e-18,1.50000000e-07,3.40098725e-08,1.50000000e-07,6.86826884e-01,1.50000000e-07,4.14213927e-02,1.50000000e-07,6.22284211e-01,1.50000000e-07,6.22284159e-01,1.50000000e-07,2.94032270e+07,1.50000000e-07,1.99363247e+09,1.50000000e-07,3.17296463e+08,1.50000000e-07,2.44236459e+01,1.0,.500,sky130
1.75000000e-07,4.23156256e-06,1.75000000e-07,1.75058549e-07,1.75000000e-07,1.86174475e-15,1.75000000e-07,-1.49009612e-15,1.75000000e-07,4.46973719e-18,1.75000000e-07,6.96963500e-16,1.75000000e-07,1.04391546e-15,1.75000000e-07,-1.63367306e-18,1.75000000e-07,3.91075476e-08,1.75000000e-07,6.86800130e-01,1.75000000e-07,4.25352564e-02,1.75000000e-07,6.28556136e-01,1.75000000e-07,6.28556076e-01,1.75000000e-07,2.55705116e+07,1.75000000e-07,2.27290157e+09,1.75000000e-07,3.61743520e+08,1.75000000e-07,2.41722703e+01,1.0,.500,sky130
2.00000000e-07,4.78958332e-06,2.00000000e-07,2.00032588e-07,2.00000000e-07,1.88139108e-15,2.00000000e-07,-1.51534854e-15,2.00000000e-07,4.54841823e-18,2.00000000e-07,7.07661867e-16,2.00000000e-07,1.05995476e-15,2.00000000e-07,-1.66092112e-18,2.00000000e-07,4.41157982e-08,2.00000000e-07,6.86776701e-01,2.00000000e-07,4.36023349e-02,2.00000000e-07,6.34048532e-01,2.00000000e-07,6.34048463e-01,2.00000000e-07,2.26676166e+07,2.00000000e-07,2.54576700e+09,2.00000000e-07,4.05171402e+08,2.00000000e-07,2.39440152e+01,1.0,.500,sky130
2.25000000e-07,5.34042693e-06,2.25000000e-07,2.25020932e-07,2.25000000e-07,1.89857460e-15,2.25000000e-07,-1.53742524e-15,2.25000000e-07,4.61710361e-18,2.25000000e-07,7.16996017e-16,2.25000000e-07,1.07394921e-15,2.25000000e-07,-1.68455827e-18,2.25000000e-07,4.90429668e-08,2.25000000e-07,6.86755830e-01,2.25000000e-07,4.46279259e-02,2.25000000e-07,6.38941338e-01,2.25000000e-07,6.38941261e-01,2.25000000e-07,2.03902836e+07,2.25000000e-07,2.81286125e+09,2.25000000e-07,4.47680773e+08,2.25000000e-07,2.37330229e+01,1.0,.500,sky130
2.50000000e-07,5.88421962e-06,2.50000000e-07,2.50014179e-07,2.50000000e-07,1.91381878e-15,2.50000000e-07,-1.55700315e-15,2.50000000e-07,4.67793070e-18,2.50000000e-07,7.25258624e-16,2.50000000e-07,1.08633746e-15,2.50000000e-07,-1.70537003e-18,2.50000000e-07,5.38943909e-08,2.50000000e-07,6.86736994e-01,2.50000000e-07,4.56161023e-02,2.50000000e-07,6.43357147e-01,2.50000000e-07,6.43357061e-01,2.50000000e-07,1.85548066e+07,2.50000000e-07,3.07459603e+09,2.50000000e-07,4.89337156e+08,2.50000000e-07,2.35355436e+01,1.0,.500,sky130
2.75000000e-07,6.42120104e-06,2.75000000e-07,2.75009902e-07,2.75000000e-07,1.92750089e-15,2.75000000e-07,-1.57456969e-15,2.75000000e-07,4.73243735e-18,2.75000000e-07,7.32660034e-16,2.75000000e-07,1.09743479e-15,2.75000000e-07,-1.72391899e-18,2.75000000e-07,5.86756152e-08,2.75000000e-07,6.86719812e-01,2.75000000e-07,4.65705068e-02,2.75000000e-07,6.47385066e-01,2.75000000e-07,6.47384971e-01,2.75000000e-07,1.70428550e+07,2.75000000e-07,3.33136088e+09,2.75000000e-07,5.30202551e+08,2.75000000e-07,2.33489812e+01,1.0,.500,sky130
3.00000000e-07,6.95161123e-06,3.00000000e-07,3.00007095e-07,3.00000000e-07,1.93989968e-15,3.00000000e-07,-1.59048474e-15,3.00000000e-07,4.78175828e-18,3.00000000e-07,7.39355310e-16,3.00000000e-07,1.10747362e-15,3.00000000e-07,-1.74061862e-18,3.00000000e-07,6.33915495e-08,3.00000000e-07,6.86704003e-01,3.00000000e-07,4.74942613e-02,3.00000000e-07,6.51091405e-01,3.00000000e-07,6.51091302e-01,3.00000000e-07,1.57749733e+07,3.00000000e-07,3.58349007e+09,3.00000000e-07,5.70330158e+08,3.00000000e-07,2.31714894e+01,1.0,.500,sky130
3.25000000e-07,7.47567612e-06,3.25000000e-07,3.25005186e-07,3.25000000e-07,1.95122649e-15,3.25000000e-07,-1.60502094e-15,3.25000000e-07,4.82675267e-18,3.25000000e-07,7.45461771e-16,3.25000000e-07,1.11662979e-15,3.25000000e-07,-1.75578093e-18,3.25000000e-07,6.80464749e-08,3.25000000e-07,6.86689350e-01,3.25000000e-07,4.83900422e-02,3.25000000e-07,6.54526774e-01,3.25000000e-07,6.54526662e-01,3.25000000e-07,1.46958384e+07,3.25000000e-07,3.83127032e+09,3.25000000e-07,6.09765610e+08,3.25000000e-07,2.30017133e+01,1.0,.500,sky130
3.50000000e-07,7.99360814e-06,3.50000000e-07,3.50003845e-07,3.50000000e-07,1.96164517e-15,3.50000000e-07,-1.61838956e-15,3.50000000e-07,4.86808591e-18,3.50000000e-07,7.51070214e-16,3.50000000e-07,1.12503940e-15,3.50000000e-07,-1.76964674e-18,3.50000000e-07,7.26441516e-08,3.50000000e-07,6.86675684e-01,3.50000000e-07,4.92601623e-02,3.50000000e-07,6.57730673e-01,3.50000000e-07,6.57730552e-01,3.50000000e-07,1.37657331e+07,3.50000000e-07,4.07495111e+09,3.50000000e-07,6.48548611e+08,3.50000000e-07,2.28386295e+01,1.0,.500,sky130
3.75000000e-07,8.50560694e-06,3.75000000e-07,3.75002875e-07,3.75000000e-07,1.97128522e-15,3.75000000e-07,-1.63075748e-15,3.75000000e-07,4.90628336e-18,3.75000000e-07,7.56252284e-16,3.75000000e-07,1.13280983e-15,3.75000000e-07,-1.78240565e-18,3.75000000e-07,7.71879052e-08,3.75000000e-07,6.86662871e-01,3.75000000e-07,5.01066341e-02,3.75000000e-07,6.60734520e-01,3.75000000e-07,6.60734391e-01,3.75000000e-07,1.29553976e+07,3.75000000e-07,4.31475204e+09,3.75000000e-07,6.86714116e+08,3.75000000e-07,2.26814446e+01,1.0,.500,sky130
4.00000000e-07,9.01186053e-06,4.00000000e-07,4.00002159e-07,4.00000000e-07,1.98025070e-15,4.00000000e-07,-1.64225875e-15,4.00000000e-07,4.94176671e-18,4.00000000e-07,7.61065455e-16,4.00000000e-07,1.14002725e-15,4.00000000e-07,-1.79420937e-18,4.00000000e-07,8.16806982e-08,4.00000000e-07,6.86650804e-01,4.00000000e-07,5.09312216e-02,4.00000000e-07,6.63563717e-01,4.00000000e-07,6.63563579e-01,4.00000000e-07,1.22427945e+07,4.00000000e-07,4.55086849e+09,4.00000000e-07,7.24293216e+08,4.00000000e-07,2.25295297e+01,1.0,.500,sky130
4.25000000e-07,9.51254598e-06,4.25000000e-07,4.25001619e-07,4.25000000e-07,1.98862641e-15,4.25000000e-07,-1.65300254e-15,4.25000000e-07,4.97487931e-18,4.25000000e-07,7.65556508e-16,4.25000000e-07,1.14676177e-15,4.25000000e-07,-1.80518115e-18,4.25000000e-07,8.61251842e-08,4.25000000e-07,6.86639392e-01,4.25000000e-07,5.17354800e-02,4.25000000e-07,6.66239092e-01,4.25000000e-07,6.66238945e-01,4.25000000e-07,1.16110057e+07,4.25000000e-07,4.78347563e+09,4.25000000e-07,7.61313792e+08,4.25000000e-07,2.23823759e+01,1.0,.500,sky130
4.50000000e-07,1.00078306e-05,4.50000000e-07,4.50001204e-07,4.50000000e-07,1.99648234e-15,4.50000000e-07,-1.66307895e-15,4.50000000e-07,5.00590433e-18,4.50000000e-07,7.69764002e-16,4.50000000e-07,1.15307120e-15,4.50000000e-07,-1.81542232e-18,4.50000000e-07,9.05237557e-08,4.50000000e-07,6.86628564e-01,4.50000000e-07,5.25207890e-02,4.50000000e-07,6.68777935e-01,4.50000000e-07,6.68777780e-01,4.50000000e-07,1.10468240e+07,4.50000000e-07,5.01273182e+09,4.50000000e-07,7.97801048e+08,4.50000000e-07,2.22395640e+01,1.0,.500,sky130
4.75000000e-07,1.04978725e-05,4.75000000e-07,4.75000882e-07,4.75000000e-07,2.00387690e-15,4.75000000e-07,-1.67256312e-15,4.75000000e-07,5.03507789e-18,4.75000000e-07,7.73720078e-16,4.75000000e-07,1.15900371e-15,4.75000000e-07,-1.82501723e-18,4.75000000e-07,9.48785812e-08,4.75000000e-07,6.86618255e-01,4.75000000e-07,5.32883790e-02,4.75000000e-07,6.71194762e-01,4.75000000e-07,6.71194598e-01,4.75000000e-07,1.05397866e+07,4.75000000e-07,5.23878112e+09,4.75000000e-07,8.33777911e+08,4.75000000e-07,2.21007432e+01,1.0,.500,sky130
5.00000000e-07,1.09828216e-05,5.00000000e-07,5.00000626e-07,5.00000000e-07,2.01085933e-15,5.00000000e-07,-1.68151840e-15,5.00000000e-07,5.06259887e-18,5.00000000e-07,7.77451799e-16,5.00000000e-07,1.16459987e-15,5.00000000e-07,-1.83403671e-18,5.00000000e-07,9.91916351e-08,5.00000000e-07,6.86608415e-01,5.00000000e-07,5.40393530e-02,5.00000000e-07,6.73501873e-01,5.00000000e-07,6.73501700e-01,5.00000000e-07,1.00814953e+07,5.00000000e-07,5.46175527e+09,5.00000000e-07,8.69265349e+08,5.00000000e-07,2.19656156e+01,1.0,.500,sky130
5.25000000e-07,1.14628200e-05,5.25000000e-07,5.25000421e-07,5.25000000e-07,2.01747150e-15,5.25000000e-07,-1.68999861e-15,5.25000000e-07,5.08863624e-18,5.25000000e-07,7.80982152e-16,5.25000000e-07,1.16989414e-15,5.25000000e-07,-1.84254084e-18,5.25000000e-07,1.03464724e-07,5.25000000e-07,6.86598998e-01,5.25000000e-07,5.47747039e-02,5.25000000e-07,6.75709785e-01,5.25000000e-07,6.75709603e-01,5.25000000e-07,9.66512996e+06,5.25000000e-07,5.68177542e+09,5.25000000e-07,9.04282643e+08,5.25000000e-07,2.18339253e+01,1.0,.500,sky130
5.50000000e-07,1.19380028e-05,5.50000000e-07,5.50000257e-07,5.50000000e-07,2.02374929e-15,5.50000000e-07,-1.69804989e-15,5.50000000e-07,5.11333479e-18,5.50000000e-07,7.84330824e-16,5.50000000e-07,1.17491603e-15,5.50000000e-07,-1.85058097e-18,5.50000000e-07,1.07699506e-07,5.50000000e-07,6.86589966e-01,5.50000000e-07,5.54953296e-02,5.50000000e-07,6.77827561e-01,5.50000000e-07,6.77827371e-01,5.50000000e-07,9.28509364e+06,5.50000000e-07,5.89895343e+09,5.50000000e-07,9.38847597e+08,5.50000000e-07,2.17054495e+01,1.0,.500,sky130
5.75000000e-07,1.24084985e-05,5.75000000e-07,5.75000121e-07,5.75000000e-07,2.02972370e-15,5.75000000e-07,-1.70571207e-15,5.75000000e-07,5.13681940e-18,5.75000000e-07,7.87514796e-16,5.75000000e-07,1.17969099e-15,5.75000000e-07,-1.85820133e-18,5.75000000e-07,1.11897512e-07,5.75000000e-07,6.86581284e-01,5.75000000e-07,5.62020451e-02,5.75000000e-07,6.79863066e-01,5.75000000e-07,6.79862867e-01,5.75000000e-07,8.93674921e+06,5.75000000e-07,6.11339294e+09,5.75000000e-07,9.72976705e+08,5.75000000e-07,2.15799929e+01,1.0,.500,sky130
6.00000000e-07,1.28744295e-05,6.00000000e-07,6.00000010e-07,6.00000000e-07,2.03542165e-15,6.00000000e-07,-1.71301975e-15,6.00000000e-07,5.15919859e-18,6.00000000e-07,7.90548814e-16,6.00000000e-07,1.18424114e-15,6.00000000e-07,-1.86544026e-18,6.00000000e-07,1.16060156e-07,6.00000000e-07,6.86572924e-01,6.00000000e-07,5.68955931e-02,6.00000000e-07,6.81823171e-01,6.00000000e-07,6.81822963e-01,6.00000000e-07,8.61622144e+06,6.00000000e-07,6.32519041e+09,6.00000000e-07,1.00668532e+09,6.00000000e-07,2.14573821e+01,1.0,.500,sky130
6.25000000e-07,1.33359124e-05,6.25000000e-07,6.24999916e-07,6.25000000e-07,2.04086671e-15,6.25000000e-07,-1.72000319e-15,6.25000000e-07,5.18056717e-18,6.25000000e-07,7.93445763e-16,6.25000000e-07,1.18858579e-15,6.25000000e-07,-1.87233118e-18,6.25000000e-07,1.20188749e-07,6.25000000e-07,6.86564860e-01,6.25000000e-07,5.75766521e-02,6.25000000e-07,6.83713911e-01,6.25000000e-07,6.83713695e-01,6.25000000e-07,8.32024632e+06,6.25000000e-07,6.53443575e+09,6.25000000e-07,1.03998775e+09,6.25000000e-07,2.13374627e+01,1.0,.500,sky130
6.50000000e-07,1.37930585e-05,6.50000000e-07,6.49999839e-07,6.50000000e-07,2.04607957e-15,6.50000000e-07,-1.72668898e-15,6.50000000e-07,5.20100844e-18,6.50000000e-07,7.96216962e-16,6.50000000e-07,1.19274190e-15,6.50000000e-07,-1.87890344e-18,6.50000000e-07,1.24284515e-07,6.50000000e-07,6.86557069e-01,6.50000000e-07,5.82458446e-02,6.50000000e-07,6.85540620e-01,6.50000000e-07,6.85540396e-01,6.50000000e-07,8.04605464e+06,6.50000000e-07,6.74121317e+09,6.50000000e-07,1.07289740e+09,6.50000000e-07,2.12200953e+01,1.0,.500,sky130
6.75000000e-07,1.42459744e-05,6.75000000e-07,6.74999772e-07,6.75000000e-07,2.05107854e-15,6.75000000e-07,-1.73310063e-15,6.75000000e-07,5.22059601e-18,6.75000000e-07,7.98872406e-16,6.75000000e-07,1.19672446e-15,6.75000000e-07,-1.88518289e-18,6.75000000e-07,1.28348592e-07,6.75000000e-07,6.86549532e-01,6.75000000e-07,5.89037428e-02,6.75000000e-07,6.87308032e-01,6.75000000e-07,6.87307799e-01,6.75000000e-07,7.79128143e+06,6.75000000e-07,6.94560158e+09,6.75000000e-07,1.10542682e+09,6.75000000e-07,2.11051543e+01,1.0,.500,sky130
7.00000000e-07,1.46947616e-05,7.00000000e-07,6.99999717e-07,7.00000000e-07,2.05587987e-15,7.00000000e-07,-1.73925899e-15,7.00000000e-07,5.23939518e-18,7.00000000e-07,8.01420964e-16,7.00000000e-07,1.20054677e-15,7.00000000e-07,-1.89119244e-18,7.00000000e-07,1.32382045e-07,7.00000000e-07,6.86542229e-01,7.00000000e-07,5.95508745e-02,7.00000000e-07,6.89020370e-01,7.00000000e-07,6.89020129e-01,7.00000000e-07,7.55389449e+06,7.00000000e-07,7.14767521e+09,7.00000000e-07,1.13758784e+09,7.00000000e-07,2.09925251e+01,1.0,.500,sky130
7.25000000e-07,1.51395177e-05,7.25000000e-07,7.24999669e-07,7.25000000e-07,2.06049805e-15,7.25000000e-07,-1.74518267e-15,7.25000000e-07,5.25746417e-18,7.25000000e-07,8.03870540e-16,7.25000000e-07,1.20422067e-15,7.25000000e-07,-1.89695248e-18,7.25000000e-07,1.36385874e-07,7.25000000e-07,6.86535145e-01,7.25000000e-07,6.01877275e-02,7.25000000e-07,6.90681417e-01,7.25000000e-07,6.90681166e-01,7.25000000e-07,7.33213765e+06,7.25000000e-07,7.34750398e+09,7.25000000e-07,1.16939158e+09,7.25000000e-07,2.08821028e+01,1.0,.500,sky130
7.50000000e-07,1.55803358e-05,7.50000000e-07,7.49999627e-07,7.50000000e-07,2.06494606e-15,7.50000000e-07,-1.75088832e-15,7.50000000e-07,5.27485506e-18,7.50000000e-07,8.06228205e-16,7.50000000e-07,1.20775677e-15,7.50000000e-07,-1.90248123e-18,7.50000000e-07,1.40361016e-07,7.50000000e-07,6.86528265e-01,7.50000000e-07,6.08147540e-02,7.50000000e-07,6.92294573e-01,7.50000000e-07,6.92294314e-01,7.50000000e-07,7.12448536e+06,7.50000000e-07,7.54515389e+09,7.50000000e-07,1.20084854e+09,7.50000000e-07,2.07737914e+01,1.0,.500,sky130
7.75000000e-07,1.60173055e-05,7.75000000e-07,7.74999590e-07,7.75000000e-07,2.06923556e-15,7.75000000e-07,-1.75639091e-15,7.75000000e-07,5.29161467e-18,7.75000000e-07,8.08500313e-16,7.75000000e-07,1.21116459e-15,7.75000000e-07,-1.90779503e-18,7.75000000e-07,1.44308354e-07,7.75000000e-07,6.86521577e-01,7.75000000e-07,6.14323738e-02,7.75000000e-07,6.93862909e-01,7.75000000e-07,6.93862641e-01,7.75000000e-07,6.92960577e+06,7.75000000e-07,7.74068736e+09,7.75000000e-07,1.23196866e+09,7.75000000e-07,2.06675019e+01,1.0,.500,sky130
8.00000000e-07,1.64505127e-05,8.00000000e-07,7.99999560e-07,8.00000000e-07,2.07337706e-15,8.00000000e-07,-1.76170393e-15,8.00000000e-07,5.30778519e-18,8.00000000e-07,8.10692591e-16,8.00000000e-07,1.21445272e-15,8.00000000e-07,-1.91290859e-18,8.00000000e-07,1.48228721e-07,8.00000000e-07,6.86515067e-01,8.00000000e-07,6.20409778e-02,8.00000000e-07,6.95389206e-01,8.00000000e-07,6.95388929e-01,8.00000000e-07,6.74633090e+06,8.00000000e-07,7.93416356e+09,8.00000000e-07,1.26276135e+09,8.00000000e-07,2.05631522e+01,1.0,.500,sky130
8.25000000e-07,1.68800399e-05,8.25000000e-07,8.24999532e-07,8.25000000e-07,2.07738010e-15,8.25000000e-07,-1.76683960e-15,8.25000000e-07,5.32340479e-18,8.25000000e-07,8.12810217e-16,8.25000000e-07,1.21762892e-15,8.25000000e-07,-1.91783519e-18,8.25000000e-07,1.52122903e-07,8.25000000e-07,6.86508727e-01,8.25000000e-07,6.26409305e-02,8.25000000e-07,6.96875989e-01,8.25000000e-07,6.96875704e-01,8.25000000e-07,6.57363211e+06,8.25000000e-07,8.12563859e+09,8.25000000e-07,1.29323555e+09,8.25000000e-07,2.04606660e+01,1.0,.500,sky130
8.50000000e-07,1.73059663e-05,8.50000000e-07,8.49999508e-07,8.50000000e-07,2.08125331e-15,8.50000000e-07,-1.77180901e-15,8.50000000e-07,5.33850810e-18,8.50000000e-07,8.14857890e-16,8.50000000e-07,1.22070023e-15,8.50000000e-07,-1.92258688e-18,8.50000000e-07,1.55991644e-07,8.50000000e-07,6.86502545e-01,8.50000000e-07,6.32325725e-02,8.50000000e-07,6.98325562e-01,8.50000000e-07,6.98325268e-01,8.50000000e-07,6.41059977e+06,8.50000000e-07,8.31516577e+09,8.50000000e-07,1.32339973e+09,8.50000000e-07,2.03599721e+01,1.0,.500,sky130
8.75000000e-07,1.77283681e-05,8.75000000e-07,8.74999487e-07,8.75000000e-07,2.08500456e-15,8.75000000e-07,-1.77662224e-15,8.75000000e-07,5.35312665e-18,8.75000000e-07,8.16839887e-16,8.75000000e-07,1.22367307e-15,8.75000000e-07,-1.92717459e-18,8.75000000e-07,1.59835650e-07,8.75000000e-07,6.86496513e-01,8.75000000e-07,6.38162226e-02,8.75000000e-07,6.99740029e-01,8.75000000e-07,6.99739726e-01,8.75000000e-07,6.25642652e+06,8.75000000e-07,8.50279585e+09,8.75000000e-07,1.35326199e+09,8.75000000e-07,2.02610040e+01,1.0,.500,sky130
9.00000000e-07,1.81473189e-05,9.00000000e-07,8.99999468e-07,9.00000000e-07,2.08864104e-15,9.00000000e-07,-1.78128851e-15,9.00000000e-07,5.36728920e-18,9.00000000e-07,8.18760108e-16,9.00000000e-07,1.22655328e-15,9.00000000e-07,-1.93160829e-18,9.00000000e-07,1.63655589e-07,9.00000000e-07,6.86490622e-01,9.00000000e-07,6.43921797e-02,9.00000000e-07,7.01121317e-01,9.00000000e-07,7.01121007e-01,9.00000000e-07,6.11039322e+06,9.00000000e-07,8.68857718e+09,9.00000000e-07,1.38283001e+09,9.00000000e-07,2.01636995e+01,1.0,.500,sky130
9.25000000e-07,1.85628892e-05,9.25000000e-07,9.24999452e-07,9.25000000e-07,2.09216932e-15,9.25000000e-07,-1.78581626e-15,9.25000000e-07,5.38102207e-18,9.25000000e-07,8.20622123e-16,9.25000000e-07,1.22934622e-15,9.25000000e-07,-1.93589710e-18,9.25000000e-07,1.67452096e-07,9.25000000e-07,6.86484866e-01,9.25000000e-07,6.49607246e-02,9.25000000e-07,7.02471200e-01,9.25000000e-07,7.02470880e-01,9.25000000e-07,5.97185718e+06,9.25000000e-07,8.87255587e+09,9.25000000e-07,1.41211112e+09,9.25000000e-07,2.00680002e+01,1.0,.500,sky130
9.50000000e-07,1.89751472e-05,9.50000000e-07,9.49999437e-07,9.50000000e-07,2.09559543e-15,9.50000000e-07,-1.79021321e-15,9.50000000e-07,5.39434938e-18,9.50000000e-07,8.22429205e-16,9.50000000e-07,1.23205679e-15,9.50000000e-07,-1.94004935e-18,9.50000000e-07,1.71225776e-07,9.50000000e-07,6.86479236e-01,9.50000000e-07,6.55221214e-02,9.50000000e-07,7.03791307e-01,9.50000000e-07,7.03790979e-01,9.50000000e-07,5.84024217e+06,9.50000000e-07,9.05477599e+09,9.50000000e-07,1.44111236e+09,9.50000000e-07,1.99738510e+01,1.0,.500,sky130
